Image Name,Emotion
img_20135.png,fear
img_7432.png,fear
img_21192.png,fear
img_19322.png,fear
img_28917.png,fear
img_34348.png,fear
img_18865.png,fear
img_8881.png,fear
img_26516.png,fear
img_18863.png,fear
img_34876.png,fear
img_1410.png,fear
img_2353.png,fear
img_35095.png,fear
img_34071.png,fear
img_33979.png,fear
img_27300.png,fear
img_31188.png,fear
S065_002_00000020.png,fear
img_15681.png,fear
img_13616.png,fear
img_6510.png,fear
img_22074.png,fear
img_9849.png,fear
img_32378.png,fear
AF34AFS.png,fear
img_2375.png,fear
img_8939.png,fear
img_13997.png,fear
img_33215.png,fear
img_10123.png,fear
img_2340.png,fear
img_3026.png,fear
img_20636.png,fear
img_7980.png,fear
img_34717.png,fear
img_20676.png,fear
img_22257.png,fear
S119_003_00000023.png,fear
img_19980.png,fear
img_25350.png,fear
img_26537.png,fear
img_15724.png,fear
img_31489.png,fear
img_12917.png,fear
img_12928.png,fear
img_21156.png,fear
img_27557.png,fear
img_32929.png,fear
img_10976.png,fear
img_5195.png,fear
img_7230.png,fear
img_23607.png,fear
img_3259.png,fear
img_28180.png,fear
img_33259.png,fear
img_30579.png,fear
img_27734.png,fear
S999_003_00000054.png,fear
img_32639.png,fear
img_29659.png,fear
img_27098.png,fear
img_5476.png,fear
img_32052.png,fear
img_24625.png,fear
img_6674.png,fear
img_14617.png,fear
img_2789.png,fear
img_14806.png,fear
img_911.png,fear
img_20998.png,fear
img_29621.png,fear
img_29027.png,fear
img_476.png,fear
img_34655.png,fear
img_2940.png,fear
img_29199.png,fear
img_26211.png,fear
img_13124.png,fear
img_9725.png,fear
img_18042.png,fear
img_11054.png,fear
img_12527.png,fear
img_34700.png,fear
img_9329.png,fear
img_32889.png,fear
img_31588.png,fear
img_20255.png,fear
img_3583.png,fear
img_21014.png,fear
img_33582.png,fear
img_31735.png,fear
img_11762.png,fear
img_33548.png,fear
img_35835.png,fear
img_22296.png,fear
img_26239.png,fear
img_3253.png,fear
img_3722.png,fear
img_20424.png,fear
img_21641.png,fear
img_23463.png,fear
img_33410.png,fear
img_8462.png,fear
img_4140.png,fear
S046_003_00000014.png,fear
img_15108.png,fear
img_29688.png,fear
img_1884.png,fear
img_712.png,fear
img_28050.png,fear
img_15870.png,fear
AF21AFS.png,fear
img_35156.png,fear
img_10285.png,fear
img_4508.png,fear
img_25001.png,fear
img_33664.png,fear
img_11984.png,fear
img_14132.png,fear
img_1710.png,fear
img_1479.png,fear
img_12154.png,fear
img_8771.png,fear
img_2399.png,fear
img_7449.png,fear
img_30242.png,fear
img_12405.png,fear
img_8711.png,fear
img_23497.png,fear
img_504.png,fear
img_9323.png,fear
img_14854.png,fear
img_34578.png,fear
img_1367.png,fear
img_10330.png,fear
img_14235.png,fear
img_27205.png,fear
S138_001_00000011.png,fear
img_16577.png,fear
img_3637.png,fear
img_33217.png,fear
img_31906.png,fear
img_14453.png,fear
img_825.png,fear
img_20701.png,fear
img_17959.png,fear
img_27398.png,fear
img_24977.png,fear
img_4901.png,fear
img_33801.png,fear
img_10695.png,fear
img_32507.png,fear
img_29129.png,fear
img_30013.png,fear
img_14167.png,fear
img_32496.png,fear
AF08AFS.png,fear
img_13731.png,fear
img_27423.png,fear
img_15617.png,fear
img_10673.png,fear
img_17269.png,fear
img_33592.png,fear
img_24562.png,fear
img_5173.png,fear
img_379.png,fear
img_24060.png,fear
img_16181.png,fear
img_14612.png,fear
img_29178.png,fear
img_31004.png,fear
img_17517.png,fear
img_25525.png,fear
img_16736.png,fear
img_1929.png,fear
img_17143.png,fear
img_8637.png,fear
img_12749.png,fear
img_173.png,fear
S119_003_00000022.png,fear
img_3555.png,fear
img_414.png,fear
img_10205.png,fear
S117_003_00000014.png,fear
img_24213.png,fear
img_10212.png,fear
img_11231.png,fear
img_32135.png,fear
img_2560.png,fear
img_24482.png,fear
img_622.png,fear
img_1465.png,fear
img_22731.png,fear
img_19356.png,fear
img_7542.png,fear
img_8818.png,fear
img_14457.png,fear
img_23205.png,fear
img_30983.png,fear
S502_004_00000051.png,fear
img_12429.png,fear
img_34327.png,fear
img_33042.png,fear
img_16536.png,fear
img_16089.png,fear
img_19092.png,fear
img_13724.png,fear
img_35726.png,fear
img_32498.png,fear
img_21387.png,fear
img_3413.png,fear
img_2414.png,fear
img_29532.png,fear
img_31418.png,fear
img_22282.png,fear
img_16217.png,fear
img_3750.png,fear
img_21615.png,fear
img_1496.png,fear
img_6803.png,fear
img_6517.png,fear
img_23033.png,fear
img_22265.png,fear
img_29530.png,fear
img_33698.png,fear
img_17042.png,fear
img_18106.png,fear
img_24849.png,fear
img_7189.png,fear
img_13549.png,fear
img_9795.png,fear
img_35575.png,fear
img_4168.png,fear
img_11151.png,fear
img_12802.png,fear
img_13975.png,fear
img_3994.png,fear
img_896.png,fear
img_8481.png,fear
img_20215.png,fear
img_3900.png,fear
img_6214.png,fear
img_33803.png,fear
img_35641.png,fear
img_483.png,fear
img_5639.png,fear
img_10954.png,fear
img_1325.png,fear
img_33715.png,fear
img_22847.png,fear
img_5144.png,fear
img_600.png,fear
img_12353.png,fear
img_23838.png,fear
img_25484.png,fear
img_7213.png,fear
img_24767.png,fear
img_10262.png,fear
img_11736.png,fear
img_32201.png,fear
img_34775.png,fear
img_20055.png,fear
img_16374.png,fear
img_13149.png,fear
img_14861.png,fear
img_10169.png,fear
AF27AFS.png,fear
img_3000.png,fear
img_8712.png,fear
img_17703.png,fear
img_32761.png,fear
img_12452.png,fear
img_22845.png,fear
img_28914.png,fear
img_17927.png,fear
img_3372.png,fear
img_33720.png,fear
img_31228.png,fear
img_13326.png,fear
img_7354.png,fear
img_23566.png,fear
img_2420.png,fear
img_34508.png,fear
img_454.png,fear
img_19134.png,fear
img_33585.png,fear
img_871.png,fear
img_28210.png,fear
img_2129.png,fear
img_31991.png,fear
img_9721.png,fear
img_1228.png,fear
img_14138.png,fear
img_3503.png,fear
img_32623.png,fear
S132_003_00000023.png,fear
img_33705.png,fear
img_17026.png,fear
img_23591.png,fear
img_17834.png,fear
img_2782.png,fear
img_29607.png,fear
img_1756.png,fear
img_34485.png,fear
img_5159.png,fear
img_15042.png,fear
img_14016.png,fear
img_32357.png,fear
img_25083.png,fear
img_28701.png,fear
img_15173.png,fear
img_11944.png,fear
img_15959.png,fear
img_3819.png,fear
img_34721.png,fear
img_1873.png,fear
img_30492.png,fear
img_7146.png,fear
S132_003_00000021.png,fear
img_17765.png,fear
img_29931.png,fear
img_1534.png,fear
img_11906.png,fear
img_6830.png,fear
img_19669.png,fear
img_8796.png,fear
img_10944.png,fear
img_12223.png,fear
img_4131.png,fear
img_33299.png,fear
img_20265.png,fear
img_18015.png,fear
img_25638.png,fear
img_34699.png,fear
img_20765.png,fear
img_2657.png,fear
img_3430.png,fear
img_20212.png,fear
img_5928.png,fear
S124_003_00000009.png,fear
img_16167.png,fear
img_14845.png,fear
img_16422.png,fear
img_1128.png,fear
img_13278.png,fear
img_25647.png,fear
img_31461.png,fear
img_1273.png,fear
img_14783.png,fear
img_31839.png,fear
img_12382.png,fear
img_189.png,fear
img_23474.png,fear
img_8844.png,fear
img_940.png,fear
img_35838.png,fear
img_27144.png,fear
img_12574.png,fear
img_3717.png,fear
img_18574.png,fear
img_18046.png,fear
img_2683.png,fear
img_35353.png,fear
img_20753.png,fear
img_21047.png,fear
img_15750.png,fear
img_10982.png,fear
img_3945.png,fear
img_28267.png,fear
img_12388.png,fear
img_22520.png,fear
img_28036.png,fear
img_23878.png,fear
img_12036.png,fear
img_10605.png,fear
img_13665.png,fear
img_12722.png,fear
img_14015.png,fear
img_35250.png,fear
img_31142.png,fear
img_6828.png,fear
img_14432.png,fear
img_1752.png,fear
img_6802.png,fear
img_33783.png,fear
img_15342.png,fear
img_18089.png,fear
img_4746.png,fear
img_14570.png,fear
img_35862.png,fear
img_13312.png,fear
img_10517.png,fear
img_10591.png,fear
img_31093.png,fear
img_23777.png,fear
img_29265.png,fear
img_1321.png,fear
img_10443.png,fear
img_21599.png,fear
img_2661.png,fear
img_12210.png,fear
img_3782.png,fear
img_11551.png,fear
img_10088.png,fear
img_11471.png,fear
AM20AFS.png,fear
img_1008.png,fear
img_4152.png,fear
img_23232.png,fear
img_27724.png,fear
AF04AFS.png,fear
img_16999.png,fear
img_33607.png,fear
img_16695.png,fear
img_14829.png,fear
img_10300.png,fear
img_14784.png,fear
img_29400.png,fear
img_11922.png,fear
img_14229.png,fear
S501_004_00000055.png,fear
img_30992.png,fear
img_24177.png,fear
img_663.png,fear
img_13265.png,fear
img_31273.png,fear
img_6874.png,fear
img_18404.png,fear
img_23935.png,fear
img_6031.png,fear
img_12994.png,fear
img_21690.png,fear
img_4001.png,fear
img_11524.png,fear
img_6808.png,fear
img_15260.png,fear
img_14602.png,fear
img_3332.png,fear
img_35848.png,fear
img_27087.png,fear
img_18327.png,fear
img_35151.png,fear
img_20068.png,fear
img_3643.png,fear
img_34450.png,fear
img_17646.png,fear
img_24504.png,fear
img_22621.png,fear
img_19908.png,fear
img_15302.png,fear
img_9861.png,fear
img_6988.png,fear
img_11934.png,fear
img_15473.png,fear
img_12732.png,fear
img_17587.png,fear
img_11716.png,fear
img_17176.png,fear
img_1727.png,fear
img_4658.png,fear
img_2760.png,fear
S065_002_00000022.png,fear
img_4136.png,fear
img_23095.png,fear
img_23511.png,fear
img_5999.png,fear
img_35228.png,fear
img_24185.png,fear
img_24721.png,fear
img_21569.png,fear
img_30321.png,fear
img_3241.png,fear
img_2595.png,fear
img_35621.png,fear
img_6091.png,fear
img_5080.png,fear
img_7557.png,fear
img_23389.png,fear
img_23959.png,fear
img_32229.png,fear
img_507.png,fear
img_13371.png,fear
img_14592.png,fear
img_27249.png,fear
img_29845.png,fear
img_17091.png,fear
img_6346.png,fear
img_2927.png,fear
img_10238.png,fear
img_7650.png,fear
img_35880.png,fear
img_27937.png,fear
img_11407.png,fear
img_11413.png,fear
img_29813.png,fear
img_1838.png,fear
img_4527.png,fear
img_16439.png,fear
img_5378.png,fear
img_11005.png,fear
img_6658.png,fear
img_12898.png,fear
img_30457.png,fear
img_27654.png,fear
img_28634.png,fear
img_14400.png,fear
img_19834.png,fear
img_35160.png,fear
img_31155.png,fear
img_19950.png,fear
img_31090.png,fear
S091_001_00000013.png,fear
img_17549.png,fear
img_22849.png,fear
img_2178.png,fear
img_28331.png,fear
img_7084.png,fear
img_15998.png,fear
img_13587.png,fear
img_9667.png,fear
img_10170.png,fear
img_30735.png,fear
img_20249.png,fear
img_29426.png,fear
img_4103.png,fear
img_23421.png,fear
img_33696.png,fear
AM33AFS.png,fear
img_32103.png,fear
img_29115.png,fear
img_21453.png,fear
img_11319.png,fear
AM01AFS.png,fear
img_30076.png,fear
img_9593.png,fear
img_31379.png,fear
img_27066.png,fear
img_18467.png,fear
img_32324.png,fear
img_23859.png,fear
img_424.png,fear
img_29146.png,fear
img_25496.png,fear
img_34504.png,fear
img_17265.png,fear
img_14011.png,fear
img_2943.png,fear
img_8849.png,fear
img_29315.png,fear
img_954.png,fear
img_26157.png,fear
img_26763.png,fear
img_33884.png,fear
img_13939.png,fear
img_24812.png,fear
img_10201.png,fear
img_23513.png,fear
img_23977.png,fear
AM18AFS.png,fear
img_4033.png,fear
img_22559.png,fear
img_23744.png,fear
img_31818.png,fear
img_17863.png,fear
img_26679.png,fear
img_847.png,fear
img_31403.png,fear
img_26363.png,fear
img_17313.png,fear
img_4477.png,fear
img_16213.png,fear
img_11126.png,fear
img_33183.png,fear
img_12300.png,fear
img_6064.png,fear
img_17706.png,fear
img_13349.png,fear
img_12007.png,fear
img_2251.png,fear
img_14023.png,fear
img_811.png,fear
AF11AFS.png,fear
img_32405.png,fear
img_21420.png,fear
img_15987.png,fear
img_11165.png,fear
img_474.png,fear
img_33000.png,fear
img_11804.png,fear
img_18317.png,fear
img_23278.png,fear
img_13354.png,fear
img_110.png,fear
